1996,NLD,1806,8.329171783970978,None
1997,NLD,1806,8.3013801043189,0.9380118401671165
1998,NLD,1806,8.24611944664083,0.8805202380384267
1999,NLD,1806,8.328206772862396,1.2080567219676817
2000,NLD,1806,8.401711895842407,1.1844183384288505
2002,NLD,1806,8.370282650701759,0.9301880477948813
2003,NLD,1806,8.390203021990743,1.046936572659975
2004,NLD,1806,8.37088612652943,0.9564958818647684
2005,NLD,1806,8.41131125073433,1.0975520473284648
2001,NLD,1806,8.387226641571033,0.946052833588958
2007,NLD,1806,8.500678365565332,1.2985292118040985
2008,NLD,1806,8.475748584614657,0.944213529426671
2009,NLD,1806,-inf,0.0
2010,NLD,1806,8.453478056113111,inf
2006,NLD,1806,8.461547390416937,1.018754017250338
2012,NLD,1806,8.564832057270975,1.2684830455652636
2013,NLD,1806,8.608142854292941,1.1048690217469153
2014,NLD,1806,8.614441286986374,1.0146083512867898
2015,NLD,1806,8.595062464758465,0.9563595032625775
2011,NLD,1806,8.534810307431504,0.8704580433395283
2016,NLD,1806,8.620883229478006,1.2191942956989803
