1996,POL,1801,6.132768310409609,None
1997,POL,1801,6.41768920116332,1.927173835380222
1998,POL,1801,5.794871283561896,0.23833184905458452
1999,POL,1801,5.858236335429513,1.1570844358912677
2000,POL,1801,4.986440290383313,0.13433957033957034
2002,POL,1801,5.196571321023255,1.6222994862059716
2004,POL,1801,2.230448921378274,0.0010811292076594824
2005,POL,1801,4.662276064161571,270.28823529411767
2007,POL,1801,1.7853298350107671,0.0013275588152081657
2008,POL,1801,3.8155113373627643,107.19672131147541
2009,POL,1801,2.3909351071033793,0.03762043125860223
2010,POL,1801,2.519827993775719,1.3455284552845528
2012,POL,1801,3.0457140589408676,3.3564954682779455
2013,POL,1801,4.1399734879844585,12.423942394239424
2014,POL,1801,3.893206753059848,0.5665435050351373
2016,POL,1801,4.697011268699447,6.365089514066496
