1999,NGA,1806,4.320914453045575,None
2000,NGA,1806,5.817181804796221,31.35215169317476
1998,NGA,1806,3.983400738180538,0.014662868285548886
2001,NGA,1806,3.594834355583318,0.4087272727272727
2002,NGA,1806,5.500457409174183,80.46797153024912
2003,NGA,1806,5.390417529365992,0.7761758397275722
2009,NGA,1806,5.5502454798237135,1.444867260599006
2010,NGA,1806,5.6177151844589455,1.168072245038224
2006,NGA,1806,5.928971116137293,2.04765097110557
2007,NGA,1806,6.1749278195626705,1.7618003966440707
2008,NGA,1806,-inf,0.0
2011,NGA,1806,5.021114842205127,inf
2012,NGA,1806,4.408409578468429,0.24394658131870225
2013,NGA,1806,4.851350091383622,2.772940257711831
2014,NGA,1806,-inf,0.0
2016,NGA,1806,4.487859243279577,inf
