1996,POL,1806,7.684935800334132,None
1997,POL,1806,7.72985237498832,1.1089617699454328
1998,POL,1806,7.684797263559118,0.901456736609575
1999,POL,1806,7.56832145546112,0.7647582872814014
2000,POL,1806,7.751876971420235,1.5260034516969132
2002,POL,1806,7.755953387300204,1.009430483849766
2003,POL,1806,7.73980957530238,0.9635099147333146
2004,POL,1806,7.991568488228982,1.7854961288273874
2005,POL,1806,7.972081779283778,0.9561219555224896
2001,POL,1806,7.796583289574564,0.6675772225088278
2007,POL,1806,8.062418538426574,1.8443156387940944
2008,POL,1806,8.075901080843153,1.0315316135404715
2009,POL,1806,8.081810722048516,1.0137004544805304
2010,POL,1806,8.210441303714692,1.3447160289195395
2006,POL,1806,8.050926684653465,0.6926046148429799
2012,POL,1806,8.33891060383755,1.9408140128742841
2013,POL,1806,8.410917637059141,1.1803397506166782
2014,POL,1806,8.392224926430549,0.9578715831227869
2015,POL,1806,8.466972699494395,1.1878121766654648
2011,POL,1806,8.289174284320083,0.6640512290232458
2016,POL,1806,8.501332391383418,1.6298892939366385
